especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
GD35D,2020-11-25,38,38,37,37.25,1751005,1606273200
GD35D,2020-11-26,37,37.4,36.75,37.4,83631,1606359600
GD35D,2020-11-27,37.4,38,37.05,37.83,327384,1606446000
GD35D,2020-11-30,37.14,37.23,36.5,36.7,849084,1606705200
GD35D,2020-12-01,36.5,38,36.15,36.6,452910,1606791600
GD35D,2020-12-02,36.01,36.4,36,36.3,356654,1606878000
GD35D,2020-12-03,36,36.5,35.21,36.36,3060137,1606964400
GD35D,2020-12-04,36,36.5,35.8,35.99,1058196,1607050800
GD35D,2020-12-09,35.25,36,35.25,35.7,549387,1607482800
GD35D,2020-12-10,35.7,36.7,35.4,36.7,793569,1607569200
GD35D,2020-12-11,35.6,37.28,35.6,37,1930996,1607655600
GD35D,2020-12-14,37,37.5,37,37.1,338098,1607914800
GD35D,2020-12-15,37.5,37.5,36.51,36.69,1443163,1608001200
GD35D,2020-12-16,36.5,36.6,36.2,36.6,717389,1608087600
GD35D,2020-12-17,36.35,36.95,36.35,36.9,1150228,1608174000
GD35D,2020-12-18,36.8,37.35,36.6,37.11,347020,1608260400
GD35D,2020-12-21,36.99,37.75,36.54,37.75,3966744,1608519600
GD35D,2020-12-22,36.7,37.9,36.7,37.55,1101943,1608606000
GD35D,2020-12-23,37.25,37.55,37,37.25,1352056,1608692400
GD35D,2020-12-28,37.5,37.6,36.91,37.1,2350084,1609124400
GD35D,2020-12-29,37.1,37.79,36.55,36.99,610504,1609210800
GD35D,2020-12-30,36.55,37.39,36.55,37.1,694622,1609297200
GD35D,2021-01-04,36.6,37.1,36.15,36.45,291252,1609729200
GD35D,2021-01-05,36,36.25,35.1,36.1,1108102,1609815600
GD35D,2021-01-06,35.6,36.6,35.6,36.55,831353,1609902000
GD35D,2021-01-07,36.1,36.7,36.1,36.3,346742,1609988400
GD35D,2021-01-08,36.22,36.6,36.22,36.22,726403,1610074800
GD35D,2021-01-11,36.2,36.35,35.57,36,692745,1610334000
GD35D,2021-01-12,36.1,36.25,35.6,35.61,243092,1610420400
GD35D,2021-01-13,35.61,36.05,35,35.34,1760204,1610506800
GD35D,2021-01-14,34.9,35.43,34.45,34.45,2103224,1610593200
GD35D,2021-01-15,34.45,35.3,34.45,34.9,646517,1610679600
GD35D,2021-01-18,34.5,35.1,34.5,34.8,165459,1610938800
GD35D,2021-01-19,35,35.75,34.85,35.6,698781,1611025200
GD35D,2021-01-20,35.25,35.9,35,35.89,788747,1611111600
GD35D,2021-01-21,35.89,35.9,35.2,35.51,425976,1611198000
GD35D,2021-01-22,35,36.3,35,36.3,840513,1611284400
GD35D,2021-01-25,36.3,36.45,35.81,35.96,234962,1611543600
GD35D,2021-01-26,35.7,36.21,35.3,36.11,275051,1611630000
GD35D,2021-01-27,36,36.1,35.5,35.8,830545,1611716400
GD35D,2021-01-28,35.5,35.98,35.25,35.75,545344,1611802800
GD35D,2021-01-29,35.18,35.8,35.18,35.7,12683223,1611889200
GD35D,2021-02-01,35.4,35.9,35.4,35.75,406000,1612148400
GD35D,2021-02-02,36,36.04,35.61,35.89,907820,1612234800
GD35D,2021-02-03,35.2,35.7,35.2,35.55,36120,1612321200
GD35D,2021-02-04,35.6,35.7,35.1,35.3,429095,1612407600
GD35D,2021-02-05,35.2,35.6,35.2,35.55,756163,1612494000
GD35D,2021-02-08,35.5,35.85,35.5,35.55,254649,1612753200
GD35D,2021-02-09,35.5,35.75,35.15,35.2,541912,1612839600
GD35D,2021-02-10,35.16,35.5,35.06,35.06,130327,1612926000
GD35D,2021-02-11,34.95,35.1,34.84,34.95,322686,1613012400
GD35D,2021-02-12,34.95,35.2,34.81,34.81,567607,1613098800
GD35D,2021-02-17,34.9,34.9,33.7,34.01,1813617,1613530800
GD35D,2021-02-18,34,34.54,33.8,34.09,232477,1613617200
GD35D,2021-02-19,34.55,34.55,33.4,33.8,392528,1613703600
GD35D,2021-02-22,33.7,33.7,33,33.5,266771,1613962800
GD35D,2021-02-23,33,33.35,32.51,33,1879904,1614049200
GD35D,2021-02-24,33.35,34.5,32.95,33.5,334277,1614135600
GD35D,2021-02-25,33.2,33.5,33.2,33.4,448956,1614222000
GD35D,2021-02-26,33.6,33.75,33.12,33.31,441242,1614308400
GD35D,2021-03-01,33.5,33.75,33.4,33.52,2449919,1614567600
GD35D,2021-03-02,33.52,33.6,32.79,32.86,954657,1614654000
GD35D,2021-03-03,32.5,32.8,32.2,32.59,1606423,1614740400
GD35D,2021-03-04,32.75,32.95,32.53,32.8,880706,1614826800
GD35D,2021-03-05,32.5,32.79,32.06,31.9,385007,1614913200
GD35D,2021-03-08,31.51,31.9,31.1,31.9,416,1615172400
GD35D,2021-03-09,31.36,31.74,31.11,31.25,300,1615258800
GD35D,2021-03-10,30.89,30.98,30.3,30.68,100100,1615345200
GD35D,2021-03-11,30.5,31.5,30.5,30.95,5482,1615431600
GD35D,2021-03-12,31,31.5,30.55,31.35,865090,1615518000
GD35D,2021-03-15,31.5,32.48,31.21,32.06,503477,1615777200
GD35D,2021-03-16,32.05,32.75,31.89,32.18,2865943,1615863600
GD35D,2021-03-17,32,33,31.9,32.8,3306310,1615950000
GD35D,2021-03-18,33.29,33.29,32.3,32.4,2713360,1616036400
GD35D,2021-03-19,32.89,33.3,32.05,33.09,1662968,1616122800
GD35D,2021-03-22,33.5,33.51,32.65,33.51,789985,1616382000
GD35D,2021-03-23,33,33.65,33,33.09,4308800,1616468400
GD35D,2021-03-25,32,32.65,31.75,32.14,5447,1616641200
GD35D,2021-03-26,32.2,32.8,31.9,32.11,3330077,1616727600
GD35D,2021-03-29,32,32.02,31.55,31.6,3145562,1616986800
GD35D,2021-03-30,31.6,31.6,31.2,31.3,3168800,1617073200
GD35D,2021-03-31,31.5,31.6,31.13,31.3,1143019,1617159600
GD35D,2021-04-05,31.3,31.63,31,31.5,306656,1617591600
GD35D,2021-04-06,31.3,31.7,31.11,31.5,559742,1617678000
GD35D,2021-04-07,31.4,31.49,31.12,31.12,281875,1617764400
GD35D,2021-04-08,31.3,31.39,31,31.13,359710,1617850800
GD35D,2021-04-09,31.13,31.3,30.9,31.1,580614,1617937200
GD35D,2021-04-12,31,31.9,31,31.9,391380,1618196400
GD35D,2021-04-13,31.26,32.23,31.26,32.1,522266,1618282800
GD35D,2021-04-14,32.15,32.7,32.15,32.15,669254,1618369200
GD35D,2021-04-15,32.19,32.19,31.8,32.05,321321,1618455600
GD35D,2021-04-16,32,32.45,31.65,32.3,249693,1618542000
GD35D,2021-04-19,31.91,32.49,31.91,32.3,189412,1618801200
GD35D,2021-04-20,31.5,32.4,31.5,32.1,709885,1618887600
GD35D,2021-04-21,31.81,32.49,31.81,32.49,343985,1618974000
GD35D,2021-04-22,32.5,32.7,32.31,32.45,1191351,1619060400
GD35D,2021-04-23,32.01,33,32.01,32.35,457646,1619146800
GD35D,2021-04-26,32.49,32.55,32.15,32.32,616,1619406000
GD35D,2021-04-27,32,32.9,32,32.5,261943,1619492400
GD35D,2021-04-28,32.2,32.9,32.2,32.54,609855,1619578800
GD35D,2021-04-29,32.55,32.55,32,32.45,831816,1619665200
GD35D,2021-04-30,32.2,32.99,32.2,32.8,40,1619751600
GD35D,2021-05-03,32.65,32.99,32.2,32.65,214816,1620010800
GD35D,2021-05-04,32.9,32.9,32.25,32.6,226146,1620097200
GD35D,2021-05-05,32.9,32.9,32.1,32.3,303832,1620183600
GD35D,2021-05-06,32.15,32.29,32,32.2,718401,1620270000
GD35D,2021-05-07,32.3,32.3,31.5,31.91,299158,1620356400
GD35D,2021-05-10,31.55,32.38,31.55,31.85,189465,1620615600
GD35D,2021-05-11,31.85,31.85,31.3,31.5,273509,1620702000
GD35D,2021-05-12,31.5,31.8,31.29,31.74,1105795,1620788400
GD35D,2021-05-13,31.55,32.2,31.51,31.86,714345,1620874800
GD35D,2021-05-14,31.86,33.25,31.86,33.1,624102,1620961200
GD35D,2021-05-17,33.5,33.89,33,33.89,281,1621220400
GD35D,2021-05-18,34.15,34.4,33.5,33.89,1550,1621306800
GD35D,2021-05-19,34,34.15,33.8,33.95,200,1621393200
GD35D,2021-05-20,33.9,34.2,33.75,33.9,50,1621479600
GD35D,2021-05-21,33.9,33.9,33.5,33.75,0,1621566000
GD35D,2021-05-26,33.8,34.65,33.8,34.3,381835,1621998000
GD35D,2021-05-27,34.85,34.85,34.45,34.72,1789019,1622084400
GD35D,2021-05-28,34.56,34.65,34.3,34.45,500,1622170800
GD35D,2021-05-31,34.1,34.5,34.1,34.39,84687,1622430000
GD35D,2021-06-01,34.15,34.9,34.15,34.68,72298,1622516400
GD35D,2021-06-02,34.75,35.5,34.75,35.2,303922,1622602800
GD35D,2021-06-03,35.34,35.34,34.25,34.75,160876,1622689200
GD35D,2021-06-04,34.5,35,34.35,34.58,305755,1622775600
GD35D,2021-06-07,34.5,34.95,34.4,34.9,396094,1623034800
GD35D,2021-06-08,35,35.3,34.75,35.3,235627,1623121200
GD35D,2021-06-09,35.85,36,35.41,36,777702,1623207600
GD35D,2021-06-10,36,36,35.28,36,271188,1623294000
GD35D,2021-06-11,36.5,36.5,35.99,36.09,418095,1623380400
GD35D,2021-06-14,36.35,36.35,35.75,35.99,391391,1623639600
GD35D,2021-06-15,35.8,35.8,35.41,35.7,582650,1623726000
GD35D,2021-06-16,36,36,35.65,35.8,255326,1623812400
GD35D,2021-06-17,35.7,35.7,35.11,35.4,660136,1623898800
GD35D,2021-06-18,35,35.4,35,35.25,503362,1623985200
GD35D,2021-06-22,34.68,34.68,34.1,34.5,250723,1624330800
GD35D,2021-06-23,34.9,34.9,34.4,34.5,690627,1624417200
GD35D,2021-06-24,34.5,34.5,33.9,34.05,2110051,1624503600
GD35D,2021-06-25,33.9,33.9,33.2,33.5,904974,1624590000
GD35D,2021-06-28,33.25,34.1,33,33.25,1527366,1624849200
GD35D,2021-06-29,33,33.28,32.5,33,188281,1624935600
GD35D,2021-06-30,33,33.3,32.229,32.87,609828,1625022000
GD35D,2021-07-01,32.9,33.5,32.9,33.22,374706,1625108400
GD35D,2021-07-02,33.19,33.49,33.05,33.49,91167,1625194800
GD35D,2021-07-05,33.4,33.5,33.1,33.1,611676,1625454000
GD35D,2021-07-06,33.1,33.75,32.6,32.6,874280,1625540400
GD35D,2021-07-07,32.6,33.1,32.6,33.1,560822,1625626800
GD35D,2021-07-08,32.8,33.25,32.49,32.75,195567,1625713200
GD35D,2021-07-12,33,33.25,32.8,33,1137711,1626058800
GD35D,2021-07-13,33,33.75,33,33.75,502929,1626145200
GD35D,2021-07-14,33.36,34,33.35,33.8,544636,1626231600
GD35D,2021-07-15,33.41,33.95,33.41,33.89,440727,1626318000
GD35D,2021-07-16,33.8,34.5,33.32,33.85,151535,1626404400
GD35D,2021-07-19,33.75,34.1,33.3,34,213093,1626663600
GD35D,2021-07-20,33.75,34.5,33.7,34.5,498210,1626750000
GD35D,2021-07-21,34.35,34.35,34,34.35,142467,1626836400
GD35D,2021-07-22,34.05,34.5,34.05,34.45,120643,1626922800
GD35D,2021-07-23,34.5,35,34.5,34.85,186365,1627009200
GD35D,2021-07-26,34.35,34.85,34.35,34.72,157944,1627268400
GD35D,2021-07-27,34.3,34.64,34.25,34.3,606462,1627354800
GD35D,2021-07-28,34.45,34.45,34.2,34.4,811626,1627441200
GD35D,2021-07-29,34.5,34.7,34.35,34.65,39361,1627527600
GD35D,2021-07-30,34.75,34.75,34.3,34.55,215034,1627614000
GD35D,2021-08-02,34.55,34.9,34.55,34.75,74224,1627873200
GD35D,2021-08-03,34.3,35,34.3,34.7,190564,1627959600
GD35D,2021-08-04,34.79,34.79,34.45,34.75,591325,1628046000
GD35D,2021-08-05,34.7,34.7,34.35,34.5,300555,1628132400
GD35D,2021-08-06,34.06,34.5,34.01,34.48,587506,1628218800
GD35D,2021-08-09,34.49,34.5,34.2,34.5,195576,1628478000
GD35D,2021-08-10,34.5,34.75,34.26,34.55,65355,1628564400
GD35D,2021-08-11,34.4,34.85,34.4,34.7,142196,1628650800
GD35D,2021-08-12,34.7,35.15,34.5,34.96,396539,1628737200
GD35D,2021-08-13,34.75,34.75,33.75,34.3,214762,1628823600
GD35D,2021-08-18,34.48,34.48,33.99,33.99,234342,1629255600
GD35D,2021-08-19,33.5,33.8,33.33,33.51,38613,1629342000
GD35D,2021-08-20,33.04,33.75,33.04,33.75,378309,1629428400
GD35D,2021-08-23,34,34.6,33.5,34.4,176647,1629687600
GD35D,2021-08-24,34.8,35.1,34.8,35,75473,1629774000
GD35D,2021-08-25,35,35.3,35,35.3,201830,1629860400
GD35D,2021-08-26,35,35.5,35,35.11,504077,1629946800
GD35D,2021-08-27,34.8,35.7,34.8,35.4,668757,1630033200
GD35D,2021-08-30,35.51,36.36,35.51,36.25,776342,1630292400
GD35D,2021-08-31,36.15,36.2,35.7,36.2,122606,1630378800
GD35D,2021-09-01,36.69,36.75,36.45,36.7,667712,1630465200
GD35D,2021-09-02,37,37.1,36.6,37,439530,1630551600
GD35D,2021-09-03,36.5,38.02,36.5,37.15,3778573,1630638000
GD35D,2021-09-06,37.1,37.39,36.85,37.3,67537,1630897200
GD35D,2021-09-07,37,37.9,36.8,37.69,1213651,1630983600
GD35D,2021-09-08,36.85,37,36.25,36.26,97486,1631070000
GD35D,2021-09-09,36,36.39,35.9,36,195777,1631156400
GD35D,2021-09-10,35.8,36,35.02,35.3,115358,1631242800
GD35D,2021-09-13,36.7,37.5,36.35,37.25,413476,1631502000
GD35D,2021-09-14,36.75,37,36.5,36.65,520293,1631588400
GD35D,2021-09-15,36.35,37.25,36.35,37.1,2033213,1631674800
GD35D,2021-09-16,36.81,37.2,36.8,37.2,472342,1631761200
GD35D,2021-09-17,36.8,37.1,36.28,37.1,80080,1631847600
GD35D,2021-09-20,36.25,36.9,35.75,36.25,517076,1632106800
GD35D,2021-09-21,35.75,36.04,35.35,35.5,739571,1632193200
GD35D,2021-09-22,35.4,35.9,35.25,35.4,86835,1632279600
GD35D,2021-09-23,35,35.8,35,35.35,323266,1632366000
GD35D,2021-09-24,35,35,34.6,35,373002,1632452400
GD35D,2021-09-27,34.5,35,34.45,35,149628,1632711600
GD35D,2021-09-28,34.5,35.5,34.5,35.37,771124,1632798000
GD35D,2021-09-29,35.8,36.2,35.75,36.1,383254,1632884400
GD35D,2021-09-30,36.1,36.2,35.25,35.9,195791,1632970800
GD35D,2021-10-01,36.39,36.39,35,35.9,119458,1633057200
GD35D,2021-10-04,35.7,36,35.5,35.8,200813,1633316400
GD35D,2021-10-05,35.5,36.01,35.5,36,349227,1633402800
GD35D,2021-10-06,35.5,35.8,35.4,35.8,101773,1633489200
GD35D,2021-10-07,35.9,35.9,35,35,17533,1633575600
GD35D,2021-10-12,34.7,34.9,34.45,34.6,367412,1634007600
GD35D,2021-10-13,34.5,34.55,33.9,34,489307,1634094000
GD35D,2021-10-14,34,34.7,34,34.3,91298,1634180400
GD35D,2021-10-15,34,34.3,33.9,33.9,16842,1634266800
GD35D,2021-10-18,33.7,34,33.5,33.75,45023,1634526000
GD35D,2021-10-19,33.55,33.8,33.5,33.55,519678,1634612400
GD35D,2021-10-20,33.25,33.8,33.25,33.6,481049,1634698800
GD35D,2021-10-21,34,34,33.48,33.5,106255,1634785200
GD35D,2021-10-22,33.4,33.5,32.9,33.2,130795,1634871600
GD35D,2021-10-25,32.85,34,32.85,33.55,55000,1635130800
GD35D,2021-10-26,33.6,34,33.6,34,19914,1635217200
GD35D,2021-10-27,33.5,34.05,33.5,34.05,125838,1635303600
GD35D,2021-10-28,34.1,34.1,33,33.3,423382,1635390000
GD35D,2021-10-29,33.3,33.3,32.6,33.3,68876,1635476400
GD35D,2021-11-01,33.2,33.25,32.31,32.35,8822,1635735600
GD35D,2021-11-02,32.61,33,32.61,33,358328,1635822000
GD35D,2021-11-03,33,33,32.4,32.6,74109,1635908400
GD35D,2021-11-04,33,33,32.35,33,31833,1635994800
GD35D,2021-11-05,33.2,33.75,32.8,33.2,657954,1636081200
GD35D,2021-11-08,33,33.9,33,33.75,123355,1636340400
GD35D,2021-11-09,33.05,33.55,33,33.1,183689,1636426800
GD35D,2021-11-10,33,33,32.7,32.7,282404,1636513200
GD35D,2021-11-11,32.7,33.4,32.7,32.9,42101,1636599600
GD35D,2021-11-12,33.2,33.5,32.95,32.95,175424,1636686000
GD35D,2021-11-15,33.41,33.75,33.41,33.75,5600,1636945200
GD35D,2021-11-16,33.8,34,33.27,33.7,271381,1637031600
GD35D,2021-11-17,33.5,33.7,33,33,3657,1637118000
GD35D,2021-11-18,32.95,33,32.75,32.75,92115,1637204400
GD35D,2021-11-19,33,33,32.01,32.01,66039,1637290800
GD35D,2021-11-23,31.6,32.2,31.5,31.5,227361,1637636400
GD35D,2021-11-24,31.5,31.9,31.4,31.65,43958,1637722800
GD35D,2021-11-25,31.65,31.75,31.1,31.2,185883,1637809200
GD35D,2021-11-26,31.2,31.5,30.6,31.5,42691,1637895600
GD35D,2021-11-29,32,32,31.3,31.35,875489,1638154800
GD35D,2021-11-30,31,31.05,30.75,31,354061,1638241200
GD35D,2021-12-01,31,32.5,31,32.5,163065,1638327600
GD35D,2021-12-02,31.6,32.5,31.6,32,15873,1638414000
GD35D,2021-12-03,32.3,33.47,32.2,33.47,87554,1638500400
GD35D,2021-12-06,32.97,34.51,32.97,34.5,383329,1638759600
GD35D,2021-12-07,34.5,35.75,34.5,35.7,267552,1638846000
GD35D,2021-12-09,35,35.15,34.45,34.95,419063,1639018800
GD35D,2021-12-10,35,35,33.5,33.5,436833,1639105200
GD35D,2021-12-13,33.4,34,33.3,33.65,153140,1639364400
GD35D,2021-12-14,34.15,34.5,34.15,34.5,39075,1639450800
GD35D,2021-12-15,34.2,34.7,33.99,34.2,568525,1639537200
GD35D,2021-12-16,33.8,34.36,33.8,34,867342,1639623600
GD35D,2021-12-17,33.75,33.8,33.4,33.4,263308,1639710000
GD35D,2021-12-20,32.5,33,32,32.8,168324,1639969200
GD35D,2021-12-21,32.34,32.8,32.34,32.8,47748,1640055600
GD35D,2021-12-22,32.34,32.8,32.34,32.8,47748,1640142000
GD35D,2021-12-23,32.5,33.2,32.5,32.8,414302,1640228400
GD35D,2021-12-27,32.4,33.75,32.4,33.75,137063,1640574000
GD35D,2021-12-28,33.5,34.2,33.5,34,360076,1640660400
GD35D,2021-12-29,33.75,34.07,33.75,34.07,240589,1640746800
GD35D,2021-12-30,33.6,34.5,33.5,34.5,350776,1640833200
GD35D,2022-01-03,34.24,34.24,33.45,33.46,125023,1641178800
GD35D,2022-01-04,33,33.2,32.8,33.2,145895,1641265200
GD35D,2022-01-05,33,33,32.5,32.9,48494,1641351600
GD35D,2022-01-06,32.01,32.4,31.55,31.55,477014,1641438000
GD35D,2022-01-07,31.5,31.52,31.2,31.2,149529,1641524400
GD35D,2022-01-10,30.8,31,30.5,31,45710,1641783600
GD35D,2022-01-11,31.25,31.25,30.55,30.81,69315,1641870000
GD35D,2022-01-12,30.5,31,30.25,30.6,89592,1641956400
GD35D,2022-01-13,30.6,30.6,29.6,29.6,772922,1642042800
GD35D,2022-01-14,29.6,30,29.6,30,318979,1642129200
GD35D,2022-01-17,30,30,29.51,29.6,90108,1642388400
GD35D,2022-01-18,29.5,29.5,29,29.35,259267,1642474800
GD35D,2022-01-19,29.25,29.75,29.25,29.65,536354,1642561200
GD35D,2022-01-20,29.5,29.74,29.2,29.2,94923,1642647600
GD35D,2022-01-21,29.3,29.45,29,29.25,195555,1642734000
GD35D,2022-01-24,28.94,28.95,28.48,28.5,193890,1642993200
GD35D,2022-01-25,28.2,29.1,28.18,29.1,347666,1643079600
GD35D,2022-01-26,29.25,30,29.25,30,191159,1643166000
GD35D,2022-01-27,29.25,29.95,29,29.75,259359,1643252400
GD35D,2022-01-28,31,32.5,30.75,31.75,404742,1643338800
GD35D,2022-01-31,32.19,32.7,32.19,32.5,411200,1643598000
GD35D,2022-02-01,32.1,32.1,31.5,31.8,179699,1643684400
GD35D,2022-02-02,32,32.6,31.7,32.41,551842,1643770800
GD35D,2022-02-03,32,32.3,31.5,31.8,80462,1643857200
GD35D,2022-02-04,31.5,31.6,31.15,31.5,22434,1643943600
GD35D,2022-02-07,31.5,31.6,31.2,31.21,55881,1644202800
GD35D,2022-02-08,31.18,32,31.05,31.5,660622,1644289200
GD35D,2022-02-09,31.6,31.8,31.3,31.37,436655,1644375600
GD35D,2022-02-10,31.5,31.5,31,31.3,40666,1644462000
GD35D,2022-02-11,30.86,31.25,30.75,31,606236,1644548400
GD35D,2022-02-14,30.6,31.05,30.39,31,348500,1644807600
GD35D,2022-02-15,31,31.2,30.9,31,691283,1644894000
GD35D,2022-02-16,31.2,31.75,31.05,31.54,896400,1644980400
GD35D,2022-02-17,32,32,31.25,31.6,81743,1645066800
GD35D,2022-02-18,31.61,33,31.61,33,265463,1645153200
GD35D,2022-02-21,32.54,32.7,32.2,32.65,28250,1645412400
GD35D,2022-02-22,32.5,32.5,32,32.5,4290765,1645498800
GD35D,2022-02-23,32.05,32.3,31.87,32,344993,1645585200
GD35D,2022-02-24,32,32,31,31.3,267125,1645671600
GD35D,2022-02-25,31,31.52,30.93,31.2,230559,1645758000
GD35D,2022-03-02,30.74,30.74,30,30.02,253943,1646190000
GD35D,2022-03-03,30.1,30.25,29.55,30,197033,1646276400
GD35D,2022-03-04,30.4,30.4,28.53,28.8,251059,1646362800
GD35D,2022-03-07,28.5,28.5,27.75,27.75,101948,1646622000
GD35D,2022-03-08,28,28,27.46,28,520945,1646708400
GD35D,2022-03-09,27.68,29.5,27.68,29.15,247531,1646794800
GD35D,2022-03-10,29.5,30,29.2,30,377255,1646881200
GD35D,2022-03-11,30.45,31,29.75,30.2,4324493,1646967600
GD35D,2022-03-14,30.15,30.38,30,30.1,191517,1647226800
GD35D,2022-03-15,30,30.1,29.67,29.85,357381,1647313200
GD35D,2022-03-16,30.05,30.5,29.8,30.4,473366,1647399600
GD35D,2022-03-17,30.4,30.6,29.9,30.6,71560,1647486000
GD35D,2022-03-18,30,30.32,30,30.12,1152633,1647572400
GD35D,2022-03-21,29.7,30.2,29.6,29.7,5201957,1647831600
GD35D,2022-03-22,29.7,30,29.4,29.79,172336,1647918000
GD35D,2022-03-23,29.44,29.79,28.95,28.95,195593,1648004400
GD35D,2022-03-25,29,29.75,29,29.5,1296536,1648177200
GD35D,2022-03-28,30,30.49,29.95,30.38,808072,1648436400
GD35D,2022-03-29,30.25,31.1,30.25,31.1,298161,1648522800
GD35D,2022-03-30,31,31,30.6,31,2941137,1648609200
GD35D,2022-03-31,31,31.32,30.81,31.05,389331,1648695600
GD35D,2022-04-01,31,31.3,30.5,31.15,354378,1648782000
GD35D,2022-04-04,31.1,31.4,30.89,31.3,469664,1649041200
GD35D,2022-04-05,31.02,31.25,30.58,30.65,67795,1649127600
GD35D,2022-04-06,30.5,30.6,29.84,30.6,708646,1649214000
GD35D,2022-04-07,30.15,30.6,30.15,30.6,860126,1649300400
GD35D,2022-04-08,30.6,30.6,30.3,30.3,303210,1649386800
GD35D,2022-04-11,29.88,30.4,29.85,30.15,298213,1649646000
GD35D,2022-04-12,30.02,30.36,29.8,30.21,409575,1649732400
GD35D,2022-04-13,30.11,30.9,30.11,30.65,1265904,1649818800
GD35D,2022-04-18,30.56,31.12,30.53,31.12,615186,1650250800
GD35D,2022-04-19,31.12,31.12,30.74,30.75,484726,1650337200
GD35D,2022-04-20,30.8,30.9,30.75,30.9,116588,1650423600
GD35D,2022-04-21,30.89,30.89,30.1,30.1,114709,1650510000
GD35D,2022-04-22,29.65,29.8,29.31,29.35,23977,1650596400
GD35D,2022-04-25,29.01,30.3,29.01,30.3,583094,1650855600
GD35D,2022-04-26,30.02,30.1,29.75,29.75,448987,1650942000
GD35D,2022-04-27,29.33,30,29,30,362693,1651028400
GD35D,2022-04-28,29.8,29.8,29.38,29.8,42037,1651114800
GD35D,2022-04-29,29.99,29.99,29.2,29.4,45544,1651201200
GD35D,2022-05-02,29,29,28.71,28.85,1219669,1651460400
GD35D,2022-05-03,28.8,29.75,28.8,29.5,138072,1651546800
GD35D,2022-05-04,29.17,29.8,28.7,29.8,93473,1651633200
GD35D,2022-05-05,29.8,29.8,29.15,29.15,455868,1651719600
